t_sec,cmd_vx,cmd_wz,meas_speed_tf
126.750,0.166,0.247,0.000
126.800,0.160,0.263,0.549
126.850,0.161,0.286,0.000
126.900,0.163,0.287,0.155
126.950,0.153,0.285,0.000
127.000,0.148,0.285,0.237
127.050,0.150,0.277,0.000
127.100,0.153,0.255,0.226
127.150,0.155,0.265,0.000
127.200,0.157,0.268,0.221
127.250,0.146,0.232,0.000
127.300,0.148,0.212,0.204
127.350,0.147,0.204,0.000
127.400,0.141,0.197,0.139
127.450,0.144,0.190,0.000
127.500,0.131,0.178,0.102
127.550,0.131,0.154,0.000
127.600,0.133,0.133,0.112
127.650,0.141,0.149,0.000
127.700,0.140,0.154,0.065
127.750,0.139,0.109,0.000
127.800,0.139,0.078,0.149
127.850,0.135,0.022,0.000
127.900,0.136,-0.002,0.055
127.951,0.138,-0.009,0.000
128.000,0.000,0.000,0.328
128.050,0.000,0.000,0.000
128.100,0.143,-0.007,0.309
128.150,0.145,-0.014,0.000
128.200,0.163,-0.001,1.072
128.250,0.163,0.005,0.000
128.300,0.177,0.030,0.741
128.350,0.178,0.044,0.000
128.400,0.175,0.047,0.652
128.450,0.167,0.046,0.000
128.500,0.157,0.054,0.307
128.551,0.157,0.064,0.000
128.600,0.161,0.103,0.401
128.650,0.162,0.106,0.000
128.700,0.165,0.107,0.103
128.750,0.165,0.076,0.000
128.800,0.159,0.047,0.103
128.850,0.153,0.038,0.000
128.900,0.162,0.062,0.095
128.950,0.165,0.089,0.000
129.000,0.145,0.114,0.104
129.052,0.147,0.093,0.000
129.101,0.151,0.087,0.079
129.150,0.158,0.033,0.000
129.200,0.154,0.047,0.084
129.250,0.136,0.052,0.000
129.300,0.133,0.061,0.042
129.350,0.140,0.060,0.000
129.400,0.145,0.071,0.263
129.450,0.143,0.044,0.000
129.500,0.141,0.048,0.316
129.550,0.143,0.058,0.000
129.600,0.142,0.065,0.302
129.650,0.145,0.016,0.000
129.700,0.144,0.012,0.319
129.750,0.142,-0.023,0.000
129.800,0.143,-0.025,0.326
129.850,0.147,-0.067,0.000
129.900,0.150,-0.090,0.879
129.950,0.147,-0.083,0.000
130.000,0.000,0.000,1.471
130.050,0.000,0.000,0.000
130.100,0.145,-0.017,0.665
130.150,0.139,0.040,0.000
130.200,0.141,0.075,0.336
130.250,0.140,0.106,0.000
130.300,0.144,0.130,0.264
130.350,0.145,0.146,0.000
130.400,0.146,0.128,0.403
130.450,0.141,0.106,0.000
130.500,0.130,0.096,0.210
130.550,0.133,0.094,0.000
130.600,0.125,0.103,0.267
130.650,0.128,0.132,0.000
130.700,0.133,0.135,0.165
130.750,0.139,0.149,0.000
130.800,0.134,0.144,0.096
130.850,0.134,0.087,0.000
130.900,0.132,0.062,0.091
130.950,0.135,0.081,0.000
131.000,0.134,0.085,0.160
131.050,0.130,0.081,0.000
131.100,0.123,0.089,0.110
131.150,0.125,0.084,0.000
131.200,0.125,0.081,0.219
131.250,0.128,0.095,0.000
131.301,0.128,0.081,0.068
131.350,0.129,0.074,0.000
131.400,0.140,0.062,0.525
131.450,0.145,0.019,0.000
131.500,0.142,-0.008,0.444
131.550,0.136,-0.008,0.000
131.600,0.133,0.008,0.397
131.650,0.126,0.002,0.000
131.700,0.133,0.008,0.409
131.750,0.127,-0.035,0.000
131.800,0.124,-0.058,0.517
131.850,0.129,-0.088,0.000
131.900,0.000,0.000,0.522
131.950,0.000,0.000,0.000
132.000,0.134,-0.079,0.629
132.050,0.146,-0.068,0.000
132.100,0.155,-0.058,0.595
132.150,0.154,-0.039,0.000
132.200,0.169,-0.051,0.539
132.250,0.167,-0.045,0.000
132.300,0.171,-0.039,0.544
132.350,0.172,-0.034,0.000
132.400,0.171,-0.027,0.210
132.450,0.177,-0.038,0.000
132.500,0.181,-0.028,0.218
132.550,0.182,-0.008,0.000
132.600,0.189,-0.027,0.155
132.650,0.186,-0.029,0.000
132.700,0.190,-0.026,0.155
132.750,0.189,-0.022,0.000
132.800,0.186,-0.002,0.122
132.850,0.177,0.002,0.000
132.900,0.182,-0.010,0.068
132.950,0.187,-0.009,0.000
133.000,0.191,-0.002,0.111
133.050,0.186,-0.015,0.000
133.100,0.182,-0.010,0.295
133.150,0.184,0.003,0.000
133.200,0.184,-0.005,0.531
133.250,0.190,-0.013,0.000
133.300,0.190,-0.010,1.059
133.350,0.189,-0.012,0.000
133.400,0.191,-0.016,0.806
133.451,0.189,-0.042,0.000
133.500,0.182,-0.098,0.773
133.550,0.176,-0.135,0.000
133.600,0.170,-0.176,0.760
133.650,0.166,-0.193,0.000
133.700,0.160,-0.213,0.192
133.750,0.160,-0.218,0.000
133.800,0.163,-0.224,0.240
133.850,0.166,-0.251,0.000
133.900,0.162,-0.271,0.184
133.950,0.152,-0.272,0.000
134.000,0.153,-0.288,0.150
134.050,0.147,-0.283,0.000
134.100,0.144,-0.273,0.091
134.150,0.148,-0.280,0.000
134.203,0.147,-0.279,0.044
134.250,0.136,-0.275,0.000
134.300,0.138,-0.272,0.033
134.350,0.138,-0.257,0.000
134.400,0.147,-0.248,0.112
134.450,0.144,-0.214,0.000
134.500,0.142,-0.210,0.100
134.550,0.142,-0.196,0.000
134.600,0.142,-0.175,0.167
134.650,0.146,-0.168,0.000
134.700,0.146,-0.176,0.118
134.750,0.144,-0.148,0.000
134.800,0.144,-0.123,0.480
134.850,0.134,-0.137,0.000
134.900,0.131,-0.139,0.473
134.950,0.135,-0.146,0.000
135.000,0.000,0.000,1.049
135.050,0.000,0.000,0.000
135.100,0.153,-0.128,0.748
135.150,0.164,-0.094,0.000
135.200,0.163,-0.060,0.787
135.250,0.164,-0.050,0.000
135.300,0.174,-0.048,0.478
135.350,0.177,-0.042,0.000
135.400,0.183,-0.045,0.176
135.450,0.188,-0.040,0.000
135.500,0.189,-0.037,0.116
135.550,0.187,-0.018,0.000
135.600,0.182,-0.019,0.223
135.650,0.183,-0.017,0.000
135.700,0.189,-0.015,0.158
135.751,0.187,-0.021,0.000
135.801,0.185,-0.026,0.091
135.850,0.181,-0.023,0.000
135.900,0.190,-0.003,0.600
135.950,0.183,-0.014,0.000
136.001,0.181,-0.013,0.485
136.050,0.191,-0.012,0.000
136.100,0.192,-0.017,0.352
136.150,0.199,-0.025,0.000
136.200,0.192,0.013,0.706
136.250,0.194,0.001,0.000
136.300,0.188,0.001,0.770
136.350,0.192,-0.014,0.000
136.400,0.192,-0.027,0.758
136.450,0.191,-0.006,0.000
136.500,0.197,-0.007,0.726
136.550,0.187,0.069,0.000
136.600,0.180,0.113,0.641
136.650,0.161,0.205,0.000
136.700,0.164,0.219,0.615
136.750,0.170,0.244,0.000
136.800,0.168,0.282,0.546
136.850,0.167,0.298,0.000
136.900,0.171,0.311,0.559
136.950,0.170,0.305,0.000
137.000,0.160,0.326,0.348
137.052,0.155,0.346,0.000
137.100,0.157,0.354,0.262
137.150,0.148,0.362,0.000
137.200,0.153,0.361,0.303
137.250,0.154,0.362,0.000
137.300,0.148,0.366,0.589
137.350,0.152,0.361,0.000
137.400,0.144,0.366,0.339
137.451,0.137,0.373,0.000
137.500,0.133,0.380,0.499
137.550,0.131,0.380,0.000
137.600,0.136,0.382,0.070
137.650,0.135,0.371,0.000
137.702,0.128,0.378,0.201
137.750,0.118,0.367,0.000
137.800,0.125,0.380,0.064
137.850,0.123,0.381,0.000
137.900,0.120,0.370,0.022
137.950,0.115,0.369,0.000
138.000,0.124,0.376,0.200
138.050,0.130,0.370,0.000
138.100,0.127,0.368,0.075
138.150,0.122,0.375,0.000
138.200,0.115,0.372,0.652
138.250,0.120,0.352,0.000
138.301,0.123,0.373,0.271
138.350,0.126,0.369,0.000
138.400,0.108,0.362,0.333
138.450,0.097,0.358,0.000
138.500,0.000,0.000,0.490
138.550,0.000,0.000,0.000
138.600,0.000,0.000,0.814
138.650,0.000,0.000,0.000
138.700,0.000,0.000,0.316
138.750,0.000,0.000,0.000
138.800,0.000,0.000,0.376
138.850,0.000,0.000,0.000
138.902,0.000,0.000,0.103
138.950,0.000,0.000,0.000
139.001,0.000,0.000,0.529
139.052,0.000,0.000,0.000
139.100,0.000,0.000,0.373
139.150,0.000,0.000,0.000
139.200,0.000,0.000,0.133
139.250,0.000,0.000,0.000
139.300,0.000,0.000,0.400
139.350,0.000,0.000,0.000
139.400,0.000,0.000,0.353
139.450,0.000,0.000,0.000
139.500,0.000,0.000,0.315
139.550,0.000,0.000,0.000
139.600,0.000,0.000,0.254
139.650,0.000,0.000,0.000
139.700,0.000,0.000,0.199
139.750,0.000,0.000,0.000
139.800,0.000,0.000,0.135
139.850,0.000,0.000,0.000
139.900,0.000,0.000,0.356
139.950,0.000,0.000,0.000
140.000,0.000,0.000,0.090
140.050,0.000,0.000,0.000
140.100,0.000,0.000,0.239
140.150,0.000,0.000,0.000
140.200,0.000,0.000,0.170
140.250,0.000,0.000,0.000
140.300,0.000,0.000,0.187
140.350,0.000,0.000,0.000
140.400,0.000,0.000,0.160
140.450,0.000,0.000,0.000
140.500,0.000,0.000,0.112
140.550,0.000,0.000,0.000
140.600,0.000,0.000,0.045
140.650,0.000,0.000,0.000
140.701,0.000,0.000,0.162
140.750,0.000,0.000,0.000
140.800,0.000,0.000,0.185
140.850,0.000,0.000,0.000
140.900,0.000,0.000,0.185
140.950,0.000,0.000,0.000
141.000,0.000,0.000,0.106
141.050,0.000,0.000,0.000
141.100,0.000,0.000,0.093
141.150,0.000,0.000,0.000
141.200,0.000,0.000,0.076
141.250,0.000,0.000,0.000
141.300,0.000,0.000,0.067
141.350,0.000,0.000,0.000
141.400,0.000,0.000,0.178
141.450,0.000,0.000,0.000
141.500,0.000,0.000,0.122
141.550,0.000,0.000,0.000
141.600,0.000,0.000,0.088
141.650,0.000,0.000,0.000
141.700,0.000,0.000,0.037
141.750,0.000,0.000,0.000
141.800,0.000,0.000,0.121
141.850,0.000,0.000,0.000
141.900,0.000,0.000,0.058
141.950,0.000,0.000,0.000
142.000,0.000,0.000,0.037
142.050,0.000,0.000,0.000
142.100,0.000,0.000,0.033
142.150,0.000,0.000,0.000
142.200,0.000,0.000,0.039
142.250,0.000,0.000,0.000
142.300,0.000,0.000,0.045
142.350,0.000,0.000,0.000
142.400,0.000,0.000,0.039
142.450,0.000,0.000,0.000
142.500,0.000,0.000,0.066
142.550,0.000,0.000,0.000
142.602,0.000,0.000,0.059
142.650,0.000,0.000,0.000
142.700,0.000,0.000,0.048
142.750,0.000,0.000,0.000
142.800,0.000,0.000,0.013
142.850,0.000,0.000,0.000
142.900,0.000,0.000,0.090
142.950,0.000,0.000,0.000
143.000,0.000,0.000,0.111
143.050,0.000,0.000,0.000
143.100,0.000,0.000,0.237
143.150,0.000,0.000,0.000
143.200,0.000,0.000,0.154
143.250,0.000,0.000,0.000
143.300,0.000,0.000,0.101
143.350,0.000,0.000,0.000
143.400,0.000,0.000,0.073
143.450,0.000,0.000,0.000
143.500,0.000,0.000,0.197
143.550,0.000,0.000,0.000
143.600,0.000,0.000,0.129
143.650,0.000,0.000,0.000
143.700,0.000,0.000,0.176
143.750,0.000,0.000,0.000
143.800,0.000,0.000,0.140
143.850,0.000,0.000,0.000
143.900,0.000,0.000,0.152
143.950,0.000,0.000,0.000
144.000,0.000,0.000,0.306
144.050,0.000,0.000,0.000
