t_sec,cmd_vx,cmd_wz,meas_speed_tf
130.700,0.000,0.000,0.186
130.749,0.000,0.000,0.000
130.802,0.000,0.000,0.174
130.849,0.000,0.000,0.000
130.899,0.000,0.000,0.160
130.950,0.000,0.000,0.000
131.000,0.000,0.000,0.083
131.050,0.000,0.000,0.000
131.100,0.000,0.000,0.082
131.151,0.000,0.000,0.000
131.200,0.000,0.000,0.178
131.250,0.000,0.000,0.000
131.300,0.000,0.000,0.076
131.350,0.000,0.000,0.000
131.401,0.000,0.000,0.052
131.450,0.000,0.000,0.000
131.499,0.000,0.000,0.035
131.550,0.000,0.000,0.000
131.602,0.000,0.000,0.097
131.649,0.000,0.000,0.000
131.700,0.000,0.000,0.063
131.750,0.000,0.000,0.000
131.800,0.000,0.000,0.131
131.850,0.000,0.000,0.000
131.899,0.000,0.000,0.108
131.949,0.000,0.000,0.000
132.000,0.000,0.000,0.233
132.049,0.000,0.000,0.000
132.099,0.000,0.000,0.180
132.149,0.000,0.000,0.000
132.199,0.000,0.000,0.102
132.250,0.000,0.000,0.000
132.300,0.000,0.000,0.094
132.349,0.000,0.000,0.000
132.400,0.000,0.000,0.260
132.449,0.000,0.000,0.000
132.500,0.000,0.000,0.156
132.549,0.000,0.000,0.000
132.600,0.000,0.000,0.021
132.650,0.000,0.000,0.000
132.699,0.000,0.000,0.044
132.749,0.000,0.000,0.000
132.799,0.000,0.000,0.072
132.849,0.000,0.000,0.000
132.899,0.000,0.000,0.043
132.949,0.000,0.000,0.000
132.999,0.000,0.000,0.024
133.049,0.000,0.000,0.000
133.100,0.000,0.000,0.102
133.150,0.000,0.000,0.000
133.202,0.000,0.000,0.027
133.258,0.000,0.000,0.000
133.303,0.000,0.000,0.115
133.350,0.000,0.000,0.000
133.400,0.000,0.000,0.202
133.450,0.000,0.000,0.000
133.500,0.000,0.000,0.098
133.550,0.000,0.000,0.000
133.600,0.000,0.000,0.074
133.649,0.000,0.000,0.000
133.700,0.000,0.000,0.326
133.749,0.000,0.000,0.000
133.800,0.000,0.000,0.156
133.850,0.000,0.000,0.000
133.900,0.000,0.000,0.155
133.950,0.000,0.000,0.000
134.000,0.000,0.000,0.075
134.050,0.000,0.000,0.000
134.100,0.000,0.000,0.172
134.150,0.000,0.000,0.000
134.200,0.000,0.000,0.129
134.250,0.000,0.000,0.000
134.299,0.000,0.000,0.107
134.349,0.000,0.000,0.000
134.400,0.000,0.000,0.096
134.450,0.000,0.000,0.000
134.500,0.000,0.000,0.146
134.550,0.000,0.000,0.000
134.602,0.000,0.000,0.065
134.649,0.000,0.000,0.000
134.700,0.000,0.000,0.071
134.749,0.000,0.000,0.000
134.799,0.000,0.000,0.032
134.849,0.000,0.000,0.000
134.900,0.000,0.000,0.021
134.950,0.000,0.000,0.000
135.000,0.000,0.000,0.160
135.050,0.000,0.000,0.000
135.099,0.000,0.000,0.047
135.150,0.000,0.000,0.000
135.199,0.005,0.012,0.160
135.250,0.015,0.058,0.000
135.299,0.038,0.136,0.193
135.350,0.038,0.162,0.000
135.400,0.039,0.191,0.131
135.450,0.037,0.185,0.000
135.502,0.046,0.215,0.012
135.551,0.056,0.231,0.000
135.600,0.059,0.244,0.212
135.650,0.063,0.275,0.000
135.700,0.063,0.275,0.150
135.750,0.065,0.282,0.000
135.800,0.066,0.288,0.147
135.850,0.069,0.295,0.000
135.900,0.066,0.310,0.074
135.950,0.068,0.308,0.000
136.000,0.065,0.312,0.138
136.050,0.064,0.308,0.000
136.100,0.063,0.308,0.148
136.150,0.072,0.331,0.000
136.208,0.072,0.331,0.009
136.250,0.081,0.362,0.296
136.299,0.000,0.000,0.230
136.350,0.000,0.000,0.000
136.400,0.089,0.381,1.157
136.450,0.088,0.391,0.000
136.500,0.099,0.377,0.230
136.550,0.100,0.369,0.000
136.600,0.105,0.367,0.299
136.651,0.093,0.378,0.000
136.700,0.093,0.382,1.371
136.750,0.092,0.392,0.000
136.800,0.095,0.404,0.680
136.850,0.095,0.399,0.000
136.900,0.109,0.388,0.513
136.950,0.113,0.391,0.000
137.000,0.119,0.389,0.895
137.050,0.121,0.375,0.000
137.101,0.116,0.374,1.303
137.150,0.114,0.378,0.000
137.199,0.122,0.373,2.179
137.251,0.122,0.363,0.000
137.305,0.120,0.370,1.712
137.350,0.111,0.370,0.646
137.402,0.110,0.372,0.744
137.450,0.110,0.378,0.000
137.501,0.114,0.369,1.035
137.550,0.117,0.353,0.000
137.600,0.118,0.352,0.497
137.650,0.118,0.369,0.000
137.701,0.117,0.367,0.394
137.750,0.119,0.369,0.000
137.800,0.118,0.364,0.476
137.850,0.117,0.366,0.000
137.900,0.117,0.366,0.280
137.950,0.116,0.367,0.000
138.001,0.112,0.346,0.319
138.052,0.110,0.319,0.000
138.102,0.109,0.311,0.222
138.150,0.113,0.306,0.188
138.200,0.108,0.296,0.408
138.251,0.105,0.288,0.000
138.306,0.106,0.306,0.596
138.350,0.100,0.318,0.000
138.404,0.099,0.310,0.568
138.458,0.101,0.303,0.000
138.500,0.099,0.280,0.611
138.550,0.099,0.280,0.000
138.600,0.104,0.238,0.315
138.650,0.105,0.218,0.000
138.700,0.118,0.205,0.254
138.750,0.118,0.204,0.000
138.800,0.117,0.191,0.445
138.850,0.114,0.181,0.000
138.900,0.118,0.177,0.265
138.951,0.118,0.177,0.000
139.000,0.120,0.133,0.740
139.050,0.117,0.108,0.000
139.100,0.112,0.065,0.258
139.150,0.119,0.066,0.000
139.204,0.118,0.062,0.208
139.250,0.117,0.049,0.000
139.300,0.123,0.037,0.186
139.350,0.123,0.029,0.000
139.400,0.123,0.022,0.444
139.450,0.123,0.022,0.000
139.500,0.118,-0.008,0.311
139.550,0.123,-0.031,0.000
139.600,0.122,-0.060,0.163
139.650,0.116,-0.064,0.000
139.700,0.116,-0.076,0.143
139.750,0.118,-0.086,0.000
139.800,0.118,-0.102,0.036
139.850,0.114,-0.108,0.000
139.902,0.111,-0.097,0.097
139.949,0.114,-0.108,0.000
139.999,0.117,-0.121,0.409
140.050,0.000,0.000,0.000
140.100,0.133,-0.106,0.884
140.150,0.150,-0.100,0.000
140.200,0.148,-0.093,0.756
140.251,0.146,-0.079,0.000
140.300,0.149,-0.065,0.545
140.350,0.148,-0.048,0.000
140.400,0.149,-0.044,0.362
140.450,0.151,-0.049,0.000
140.507,0.162,-0.032,0.176
140.550,0.162,-0.012,0.000
140.601,0.166,-0.011,1.404
140.650,0.169,-0.011,0.000
140.699,0.173,-0.013,0.345
140.750,0.178,-0.016,0.000
140.800,0.178,-0.017,0.374
140.850,0.177,-0.010,0.000
140.900,0.176,0.002,0.658
140.949,0.177,0.020,0.000
141.002,0.179,0.017,0.450
141.050,0.179,0.012,0.000
141.107,0.181,0.029,0.393
141.150,0.188,0.019,0.000
141.200,0.187,0.018,0.432
141.250,0.186,0.014,0.000
141.300,0.189,-0.003,0.314
141.350,0.189,-0.003,0.000
141.399,0.184,-0.009,0.051
141.450,0.181,-0.004,0.000
141.500,0.185,0.004,0.056
141.550,0.183,0.002,0.000
141.600,0.182,-0.002,0.253
141.650,0.179,-0.013,0.000
141.702,0.173,-0.012,0.156
141.751,0.175,-0.015,0.000
141.802,0.177,-0.051,0.758
141.850,0.176,-0.075,0.000
141.902,0.171,-0.107,0.671
141.950,0.169,-0.128,0.000
142.001,0.168,-0.144,1.054
142.050,0.169,-0.135,0.000
142.104,0.163,-0.135,0.788
142.150,0.160,-0.136,0.000
142.200,0.159,-0.139,0.602
142.251,0.150,-0.134,0.000
142.300,0.153,-0.131,0.398
142.350,0.151,-0.139,0.000
142.403,0.147,-0.149,0.112
142.450,0.148,-0.155,0.000
142.499,0.149,-0.160,0.721
142.550,0.141,-0.171,0.000
142.600,0.140,-0.175,0.494
142.650,0.137,-0.175,0.000
142.712,0.135,-0.170,0.015
142.750,0.132,-0.171,0.451
142.800,0.131,-0.158,0.175
142.850,0.132,-0.163,0.000
142.902,0.130,-0.162,0.175
142.950,0.000,0.000,0.000
143.000,0.129,-0.155,0.157
143.051,0.129,-0.155,0.000
143.100,0.141,-0.123,0.197
143.150,0.148,-0.092,0.000
143.200,0.148,-0.076,0.194
143.250,0.154,-0.062,0.000
143.301,0.155,-0.040,0.261
143.350,0.161,-0.035,0.000
143.400,0.167,-0.030,0.232
143.449,0.162,-0.016,0.000
143.500,0.163,-0.017,0.255
143.550,0.169,-0.013,0.000
143.600,0.167,-0.012,0.239
143.650,0.173,-0.009,0.000
143.700,0.173,-0.006,0.275
143.749,0.174,0.008,0.000
143.801,0.176,0.018,0.272
143.850,0.180,0.013,0.000
143.900,0.186,0.016,0.317
143.950,0.188,0.015,0.000
144.000,0.183,0.010,0.047
144.052,0.181,0.009,0.000
144.100,0.181,0.009,0.027
144.150,0.181,0.003,0.000
144.200,0.184,-0.000,0.086
144.250,0.190,0.005,0.000
144.301,0.189,0.016,0.237
144.350,0.190,0.028,0.000
144.400,0.185,0.024,0.217
144.450,0.186,0.022,0.000
144.500,0.187,0.006,0.249
144.550,0.186,0.000,0.000
144.602,0.186,0.012,0.301
144.650,0.187,0.009,0.000
144.699,0.182,0.008,0.363
144.749,0.180,0.001,0.000
144.799,0.184,-0.002,0.431
144.850,0.172,0.051,0.000
144.899,0.167,0.059,1.130
144.950,0.166,0.083,0.000
144.999,0.155,0.108,0.800
145.050,0.151,0.118,0.000
145.100,0.154,0.134,0.806
145.149,0.152,0.136,0.000
145.200,0.146,0.120,0.383
145.249,0.138,0.102,0.000
145.299,0.136,0.131,0.381
145.350,0.129,0.114,0.000
145.400,0.123,0.057,0.215
145.449,0.130,0.045,0.000
145.500,0.134,0.061,0.117
145.550,0.133,0.074,0.000
145.600,0.127,0.115,0.338
145.650,0.121,0.109,0.000
145.700,0.126,0.094,0.292
145.750,0.124,0.039,0.000
145.800,0.123,0.015,0.744
145.849,0.121,-0.032,0.000
145.900,0.120,-0.040,0.561
145.950,0.121,-0.015,0.000
146.002,0.119,-0.040,0.405
146.050,0.114,-0.059,0.000
146.100,0.115,-0.058,0.351
146.149,0.111,-0.059,0.000
146.201,0.112,-0.058,0.293
146.251,0.109,-0.079,0.000
146.300,0.108,-0.083,0.159
146.350,0.105,-0.098,0.000
146.400,0.106,-0.106,0.101
146.450,0.101,-0.112,0.000
146.502,0.106,-0.116,0.065
146.549,0.110,-0.119,0.000
146.601,0.111,-0.123,0.163
146.650,0.112,-0.122,0.000
146.700,0.109,-0.115,0.105
146.749,0.103,-0.090,0.000
146.800,0.102,-0.084,0.072
146.850,0.096,-0.088,0.000
146.899,0.093,-0.092,0.099
146.949,0.089,-0.095,0.000
147.000,0.082,-0.078,0.108
147.050,0.084,-0.073,0.000
147.100,0.082,-0.071,0.196
147.149,0.080,-0.072,0.000
147.200,0.000,0.000,0.181
147.249,0.000,0.000,0.000
147.300,0.093,-0.066,0.201
147.350,0.111,-0.045,0.000
147.400,0.124,-0.038,0.218
147.450,0.134,-0.034,0.000
147.500,0.149,-0.022,0.450
147.550,0.159,-0.013,0.000
147.599,0.163,-0.001,0.418
147.650,0.165,-0.003,0.000
147.700,0.168,-0.003,0.433
147.750,0.170,0.008,0.000
147.800,0.179,0.001,0.486
147.849,0.182,0.007,0.000
147.900,0.181,0.011,0.238
147.949,0.177,0.015,0.000
147.999,0.174,0.024,0.209
148.050,0.176,0.005,0.000
148.100,0.175,0.007,0.423
148.149,0.179,0.011,0.000
148.199,0.181,0.003,0.256
148.249,0.183,0.005,0.000
148.299,0.188,-0.000,0.285
148.350,0.186,0.003,0.000
148.399,0.187,0.010,0.255
148.449,0.177,0.009,0.000
148.500,0.179,0.008,0.559
148.549,0.183,-0.001,0.000
148.600,0.190,0.012,0.406
148.649,0.188,0.009,0.000
148.699,0.184,0.003,0.345
148.749,0.181,0.017,0.000
148.800,0.178,0.031,0.381
148.850,0.172,0.027,0.000
148.900,0.181,0.019,0.413
148.952,0.177,-0.001,0.000
149.000,0.173,-0.025,0.544
149.050,0.171,-0.070,0.000
149.100,0.169,-0.091,0.520
149.150,0.160,-0.129,0.000
149.200,0.152,-0.143,0.140
149.249,0.151,-0.139,0.000
149.300,0.143,-0.153,0.148
149.349,0.132,-0.190,0.000
149.400,0.140,-0.200,0.233
149.450,0.146,-0.199,0.000
149.499,0.142,-0.201,0.215
149.550,0.147,-0.191,0.000
149.600,0.146,-0.185,0.200
149.649,0.141,-0.166,0.000
149.700,0.135,-0.166,0.175
149.750,0.128,-0.178,0.000
149.799,0.121,-0.202,0.173
149.850,0.125,-0.193,0.000
149.899,0.126,-0.189,0.290
149.950,0.120,-0.169,0.000
150.000,0.116,-0.171,0.330
150.050,0.114,-0.179,0.000
150.099,0.116,-0.170,0.295
150.151,0.116,-0.170,0.000
150.200,0.117,-0.159,0.179
150.250,0.114,-0.139,0.000
150.300,0.109,-0.121,0.094
150.350,0.107,-0.111,0.000
150.400,0.108,-0.129,0.048
150.452,0.104,-0.146,0.000
150.505,0.104,-0.133,0.116
150.551,0.107,-0.123,0.100
150.602,0.109,-0.107,0.167
150.649,0.110,-0.097,0.000
150.700,0.108,-0.073,0.208
150.750,0.105,-0.047,0.000
150.800,0.099,-0.037,0.200
150.849,0.095,-0.036,0.000
150.900,0.088,-0.028,0.800
150.949,0.089,-0.033,0.000
151.000,0.080,-0.042,0.634
151.050,0.083,-0.047,0.000
151.100,0.084,-0.052,0.511
151.150,0.079,-0.060,0.000
151.200,0.077,-0.058,0.441
151.250,0.074,-0.057,0.000
151.300,0.072,-0.065,0.261
151.349,0.065,-0.062,0.000
151.400,0.064,-0.049,0.713
151.450,0.065,-0.022,0.000
151.500,0.060,0.027,0.427
151.549,0.055,0.045,0.000
151.600,0.052,0.048,0.030
151.649,0.058,0.026,0.000
151.699,0.067,-0.000,0.290
151.749,0.062,0.013,0.000
151.799,0.070,0.046,0.520
151.850,0.067,0.047,0.000
151.900,0.058,0.051,0.445
151.950,0.047,0.047,0.000
151.999,0.044,0.031,0.283
152.049,0.041,-0.013,0.000
152.100,0.049,-0.019,0.158
152.150,0.048,-0.006,0.000
152.200,0.038,-0.006,0.014
152.249,0.036,0.004,0.000
152.300,0.034,0.015,0.077
152.349,0.038,0.008,0.000
152.399,0.045,0.006,0.073
152.449,0.035,-0.002,0.000
152.499,0.036,-0.008,0.103
152.550,0.036,0.001,0.000
152.600,0.036,0.014,0.142
152.650,0.039,0.028,0.000
152.700,0.042,0.013,0.164
152.750,0.048,0.008,0.000
152.800,0.039,-0.009,0.130
152.850,0.040,-0.015,0.000
152.901,0.033,-0.018,0.531
152.950,0.038,-0.041,0.000
153.000,0.041,-0.062,0.499
153.052,0.032,-0.063,0.000
153.100,0.036,-0.042,0.385
153.149,0.031,-0.026,0.000
153.200,0.021,-0.021,0.282
153.249,0.022,-0.035,0.000
153.300,0.014,-0.064,0.335
153.350,0.018,-0.078,0.000
153.400,0.011,-0.044,0.418
153.449,0.014,-0.020,0.000
153.500,0.023,-0.059,0.577
153.549,0.015,-0.058,0.000
153.600,0.018,-0.050,0.487
153.650,0.022,-0.043,0.000
153.700,0.027,-0.018,0.533
153.750,0.030,-0.003,0.000
153.810,0.033,-0.005,0.049
153.850,0.030,-0.018,0.545
153.901,0.000,0.000,0.330
153.950,0.000,0.000,0.000
154.000,0.050,-0.011,0.068
154.050,0.050,-0.011,0.000
154.100,0.077,-0.015,0.371
154.150,0.088,-0.021,0.000
154.200,0.118,-0.024,0.275
154.250,0.137,-0.028,0.000
154.302,0.144,-0.037,0.194
154.350,0.151,-0.029,0.000
154.401,0.156,-0.025,0.138
154.450,0.160,-0.022,0.000
154.500,0.160,-0.010,0.108
154.549,0.166,-0.011,0.000
154.600,0.171,-0.012,0.131
154.650,0.174,-0.008,0.000
154.699,0.177,-0.006,0.278
154.750,0.190,0.006,0.000
154.799,0.188,0.012,0.081
154.849,0.187,0.013,0.000
154.899,0.184,0.001,0.089
154.949,0.181,-0.009,0.000
155.000,0.182,-0.002,0.197
155.049,0.184,0.004,0.000
155.100,0.188,0.000,0.168
155.150,0.194,0.007,0.000
155.200,0.189,0.011,0.331
155.250,0.194,0.017,0.000
155.300,0.194,0.016,0.236
155.350,0.201,0.005,0.000
155.400,0.198,0.005,0.308
155.450,0.198,-0.010,0.000
155.500,0.201,-0.004,0.349
155.552,0.195,0.008,0.000
155.600,0.187,0.010,0.702
155.649,0.184,0.010,0.000
155.699,0.190,0.009,0.500
155.750,0.191,0.001,0.000
155.800,0.184,0.005,0.432
155.850,0.185,0.008,0.000
155.900,0.187,-0.003,0.372
155.950,0.188,0.011,0.000
156.000,0.190,0.015,0.328
156.049,0.196,0.018,0.000
156.099,0.193,0.008,0.289
156.149,0.184,0.013,0.000
156.199,0.185,0.000,0.249
156.249,0.190,0.009,0.000
156.300,0.191,0.005,0.247
156.349,0.181,-0.008,0.000
156.400,0.184,0.003,0.138
156.449,0.180,0.015,0.000
156.499,0.184,0.008,0.304
156.550,0.192,0.007,0.000
156.600,0.197,0.003,0.370
156.650,0.200,0.003,0.000
156.700,0.195,0.007,0.376
156.750,0.189,0.014,0.000
156.800,0.189,0.018,0.495
156.849,0.186,0.031,0.000
156.900,0.190,0.037,0.273
156.949,0.190,0.017,0.000
157.000,0.190,0.031,0.246
157.050,0.194,0.024,0.000
157.100,0.193,0.019,0.162
157.149,0.194,0.002,0.000
157.200,0.192,0.004,0.187
157.249,0.191,0.003,0.000
157.300,0.186,0.012,0.256
157.349,0.188,0.018,0.000
157.401,0.188,0.020,0.225
157.450,0.185,0.012,0.000
157.503,0.183,-0.006,0.419
157.550,0.185,-0.014,0.000
157.599,0.189,-0.003,0.403
157.649,0.185,0.018,0.000
157.700,0.183,0.011,0.393
157.750,0.188,0.019,0.000
157.801,0.186,0.016,0.337
157.850,0.189,0.011,0.000
157.905,0.189,0.005,0.277
157.950,0.189,0.007,0.000
158.004,0.187,0.016,0.235
158.054,0.188,0.021,0.000
158.100,0.188,0.017,0.246
158.150,0.186,0.018,0.000
158.200,0.178,0.028,0.362
158.252,0.175,0.029,0.000
158.300,0.172,0.030,0.495
158.350,0.178,0.023,0.000
158.399,0.180,0.028,0.582
158.451,0.183,0.012,0.000
158.517,0.182,0.010,0.285
158.550,0.178,0.014,0.000
158.600,0.178,0.021,0.388
158.649,0.179,0.018,0.000
158.699,0.179,0.023,0.390
158.750,0.180,0.017,0.000
158.800,0.181,0.016,0.410
158.850,0.182,0.008,0.000
158.900,0.182,0.007,0.339
158.949,0.184,0.006,0.000
158.999,0.179,0.023,0.312
159.050,0.176,0.025,0.000
159.100,0.177,0.037,0.286
159.150,0.182,0.040,0.000
159.200,0.178,0.041,0.197
159.250,0.177,0.042,0.000
159.300,0.175,0.053,0.174
159.350,0.173,0.051,0.000
159.400,0.173,0.039,0.133
159.450,0.175,0.026,0.000
159.500,0.168,0.009,0.153
159.549,0.166,0.004,0.000
159.600,0.170,-0.002,0.099
159.650,0.171,0.020,0.000
159.700,0.173,0.021,0.268
159.750,0.171,0.022,0.000
159.800,0.169,0.027,1.098
159.849,0.162,-0.006,0.000
159.900,0.161,-0.025,0.693
159.950,0.158,-0.032,0.000
160.003,0.150,-0.020,0.353
160.049,0.146,-0.009,0.000
160.100,0.140,-0.011,0.325
160.150,0.130,-0.016,0.000
160.200,0.127,-0.021,0.239
160.249,0.124,-0.039,0.000
160.300,0.129,-0.051,0.235
160.351,0.130,-0.069,0.000
160.400,0.134,-0.066,0.181
160.449,0.135,-0.077,0.000
160.500,0.134,-0.078,0.070
160.549,0.128,-0.085,0.000
160.600,0.117,-0.088,0.097
160.650,0.117,-0.066,0.000
160.700,0.112,-0.034,0.289
160.750,0.111,-0.040,0.000
160.800,0.106,-0.042,0.254
160.850,0.111,-0.063,0.000
160.900,0.114,-0.061,0.406
160.950,0.115,-0.058,0.000
161.000,0.112,-0.046,0.355
161.050,0.112,-0.050,0.000
161.100,0.111,-0.065,0.250
161.149,0.107,-0.061,0.000
161.200,0.100,-0.066,0.223
161.251,0.100,-0.066,0.000
161.301,0.105,-0.063,0.183
161.350,0.102,-0.058,0.000
161.400,0.097,-0.066,0.167
161.449,0.091,-0.064,0.000
161.505,0.084,-0.069,0.072
161.550,0.085,-0.083,0.113
161.600,0.084,-0.088,0.036
161.650,0.083,-0.087,0.146
161.700,0.080,-0.102,0.984
161.749,0.077,-0.126,0.000
161.800,0.077,-0.126,0.670
161.850,0.075,-0.108,0.000
161.900,0.073,-0.099,0.072
161.950,0.071,-0.097,0.000
162.000,0.066,-0.097,0.034
162.050,0.061,-0.094,0.000
162.100,0.058,-0.094,0.172
162.150,0.058,-0.099,0.000
162.200,0.063,-0.098,0.186
162.249,0.058,-0.079,0.000
162.300,0.057,-0.065,0.187
162.351,0.057,-0.051,0.000
162.400,0.057,-0.062,0.143
162.452,0.058,-0.032,0.000
162.500,0.060,-0.020,0.169
162.549,0.065,-0.021,0.000
162.600,0.063,-0.016,0.202
162.649,0.055,-0.017,0.000
162.700,0.055,-0.006,0.735
162.750,0.057,-0.006,0.000
162.800,0.049,-0.018,0.669
162.849,0.045,-0.044,0.000
162.900,0.048,-0.035,0.671
162.949,0.052,-0.036,0.000
163.000,0.041,-0.032,0.550
163.049,0.032,-0.036,0.000
163.099,0.030,-0.043,0.246
163.149,0.027,-0.055,0.000
163.199,0.027,-0.070,0.175
163.251,0.027,-0.082,0.000
163.299,0.030,-0.070,0.497
163.350,0.035,-0.086,0.000
163.400,0.040,-0.123,0.343
163.449,0.038,-0.105,0.000
163.501,0.027,-0.074,0.148
163.550,0.023,-0.058,0.000
163.600,0.018,-0.051,0.153
163.650,0.019,-0.037,0.000
163.700,0.024,-0.049,0.019
163.750,0.033,-0.058,0.000
163.800,0.034,-0.063,0.087
163.850,0.031,-0.063,0.000
163.899,0.034,-0.065,0.110
163.950,0.025,-0.055,0.000
164.000,0.023,-0.051,0.136
164.050,0.026,-0.042,0.000
164.099,0.026,-0.036,0.182
164.150,0.020,-0.036,0.000
164.199,0.017,-0.035,0.177
164.249,0.006,-0.013,0.000
164.300,0.009,-0.018,0.192
164.350,0.007,-0.010,0.000
164.399,0.005,-0.012,0.168
164.450,0.006,-0.018,0.000
164.500,0.022,-0.022,0.135
164.550,0.026,-0.020,0.000
164.601,0.026,-0.025,0.138
164.649,0.015,-0.037,0.000
164.700,0.009,-0.047,0.232
164.749,0.010,-0.045,0.000
164.800,0.013,-0.047,0.255
164.850,0.015,-0.056,0.000
164.900,0.016,-0.062,0.263
164.950,0.011,-0.049,0.000
165.000,0.007,-0.025,0.276
165.050,0.006,-0.018,0.000
165.100,-0.000,-0.006,0.290
165.150,0.004,-0.012,0.000
165.201,-0.002,-0.022,0.302
165.249,-0.006,-0.012,0.000
165.300,-0.012,-0.025,0.227
165.350,-0.007,-0.015,0.000
165.400,0.000,-0.011,0.426
165.455,0.007,-0.003,0.000
165.500,0.004,0.007,0.477
165.552,0.002,0.006,0.000
165.600,0.009,-0.003,0.257
165.650,0.003,-0.005,0.000
165.700,-0.004,-0.016,0.191
165.750,-0.007,-0.013,0.000
165.800,-0.004,0.003,0.341
165.849,-0.000,-0.003,0.000
165.900,0.000,0.004,0.252
165.950,0.008,0.011,0.000
166.000,0.008,-0.010,0.248
166.050,0.007,-0.020,0.000
166.100,0.002,-0.017,0.220
166.150,-0.003,-0.005,0.000
166.200,-0.008,-0.021,0.299
166.250,-0.008,-0.019,0.000
166.299,-0.005,-0.013,0.249
166.350,-0.005,-0.004,0.000
166.405,-0.006,-0.009,0.225
166.449,-0.015,-0.010,0.000
166.500,-0.018,-0.045,0.224
166.549,-0.019,-0.014,0.000
166.600,-0.017,-0.040,0.047
166.650,-0.025,-0.039,0.000
166.699,-0.028,-0.066,0.206
166.750,-0.027,-0.064,0.000
166.799,-0.015,0.015,0.235
166.850,-0.018,-0.022,0.000
166.899,-0.029,-0.089,0.258
166.950,-0.024,-0.057,0.000
167.000,-0.020,-0.043,0.229
167.050,-0.028,-0.089,0.000
167.100,-0.033,-0.089,0.169
167.149,-0.036,-0.055,0.000
167.199,-0.038,-0.047,0.107
167.249,-0.029,-0.055,0.000
167.300,-0.019,-0.029,0.212
167.350,-0.024,-0.055,0.000
167.399,-0.026,-0.058,0.199
167.449,-0.030,-0.041,0.000
167.500,-0.028,-0.034,0.143
167.550,-0.029,-0.050,0.000
167.599,-0.027,-0.071,0.100
167.650,-0.027,-0.073,0.000
167.700,-0.025,-0.067,0.063
167.750,-0.028,-0.062,0.000
167.799,-0.022,-0.060,0.060
167.849,-0.016,-0.035,0.000
167.900,-0.018,-0.050,0.096
167.950,-0.023,-0.071,0.000
168.000,-0.019,-0.054,0.067
168.050,-0.022,-0.039,0.000
168.100,-0.017,-0.025,0.139
168.150,-0.022,-0.043,0.000
168.200,-0.021,-0.053,0.125
168.250,-0.022,-0.056,0.000
168.300,-0.018,-0.041,0.246
168.350,-0.022,-0.040,0.000
168.400,-0.016,-0.038,0.215
168.452,-0.013,-0.027,0.000
168.499,-0.015,-0.015,0.409
168.550,-0.015,-0.013,0.000
168.600,-0.014,-0.025,0.275
168.650,-0.016,-0.036,0.000
168.700,-0.017,-0.040,0.178
168.749,-0.015,-0.018,0.000
168.800,-0.009,-0.005,0.098
168.851,-0.012,-0.019,0.000
168.901,-0.012,-0.021,0.020
168.950,-0.007,-0.008,0.000
169.002,-0.004,-0.004,0.077
169.050,0.001,-0.002,0.000
169.102,0.000,0.001,0.043
169.150,-0.003,-0.003,0.000
169.200,0.001,-0.002,0.148
169.250,0.002,-0.015,0.000
169.300,0.001,-0.000,0.112
169.350,0.001,0.009,0.000
169.400,-0.007,-0.008,0.046
169.449,-0.004,0.011,0.070
169.500,-0.007,-0.002,0.135
169.552,-0.007,-0.010,0.000
169.599,-0.007,-0.010,0.245
169.650,-0.010,-0.018,0.000
169.700,-0.009,-0.024,0.117
169.749,-0.006,-0.009,0.000
169.800,-0.006,0.003,0.121
169.850,-0.010,-0.018,0.000
169.899,-0.013,-0.019,0.262
169.950,-0.003,-0.001,0.000
169.999,0.006,-0.019,0.290
170.049,0.005,-0.023,0.000
170.100,-0.004,-0.011,0.242
170.150,-0.007,-0.006,0.000
170.200,-0.011,-0.037,0.437
170.249,-0.006,-0.020,0.000
170.299,-0.002,-0.005,0.438
170.350,0.004,-0.012,0.000
170.400,0.006,-0.018,0.318
170.449,0.016,-0.025,0.000
170.500,0.020,-0.017,0.192
170.550,0.017,-0.021,0.000
170.601,0.016,-0.019,0.188
170.649,0.015,-0.022,0.000
170.699,0.023,-0.008,0.170
170.750,0.025,0.001,0.000
170.800,0.028,0.013,0.147
170.850,0.029,0.014,0.000
170.899,0.036,0.013,0.152
170.950,0.037,0.003,0.000
170.999,0.034,-0.006,0.065
171.050,0.035,-0.003,0.000
171.099,0.030,-0.010,0.309
171.150,0.026,-0.026,0.000
171.199,0.030,-0.032,0.201
171.250,0.032,-0.054,0.000
171.299,0.020,-0.063,0.298
171.350,0.018,-0.067,0.000
171.399,0.020,-0.074,0.179
171.450,0.026,-0.077,0.000
171.500,0.021,-0.091,0.173
171.550,0.018,-0.077,0.000
171.600,0.017,-0.071,0.183
171.650,0.017,-0.065,0.000
171.700,0.011,-0.037,0.355
171.750,0.015,-0.027,0.000
171.800,0.018,-0.027,0.337
171.850,0.026,-0.036,0.000
171.900,0.035,-0.032,0.255
171.949,0.036,-0.022,0.000
171.999,0.033,-0.015,0.073
172.050,0.029,-0.006,0.000
172.100,0.023,0.014,0.206
172.150,0.024,0.024,0.000
172.200,0.028,0.047,0.137
172.250,0.033,0.047,0.000
172.299,0.026,0.037,0.130
172.350,0.022,0.034,0.000
172.400,0.024,0.025,0.251
172.449,0.032,0.013,0.000
172.500,0.036,0.010,0.206
172.549,0.035,-0.003,0.000
172.600,0.030,0.007,0.135
